User-ID,ISBN,Book-Rating
276746,0425115801,0
276746,0449006522,0
276746,0553561618,0
276746,055356451X,0
276746,0786014512,0
276800,0061054143,0
276800,0061054151,0
276800,0061056774,0
276800,0671021346,0
276800,0671024108,0
276925,0006511929,0
276925,0060520507,0
276925,0060930934,0
276925,0060951303,0
276925,0151010633,0
276925,0316666343,0
276925,0345391810,0
276925,0439284031,0
276925,0449221148,0
276925,0451527747,0
276925,0486282112,0
276925,0486424499,0
276925,0613329740,0
276925,067172939X,0
276925,0671729438,0
276925,0679745580,0
276925,0804106304,0
276925,0971880107,0
276925,1853262404,0
276925,2290309494,0
276925,2742739351,0
276925,8408011200,0
276925,8423662152,0
276925,8495501198,0
276925,9871138016,0
276929,0060964049,0
276929,0380807343,0
276929,0439064864,0
276929,2.264.03602.8,0
276929,2020591944,0
276929,2070408450,0
276929,2070725804,0
276929,2226070109,0
276929,2264029463,0
276929,226403601X,0
276929,2277302228,0
276929,2290303488,0
276929,2290308285,0
276929,2290312924,0
276929,2290315524,0
276929,2895400644,0
276929,2907572121,0
276939,0099283697,0
276939,0316154601,0
276939,059035342X,0
276939,0752844040,0
276939,0971880107,0
276939,2264027134,0
276939,2290318329,0
276964,0345348664,0
276964,0345385764,0
276964,0425172546,0
276964,0451180054,0
276964,0451198514,0
276964,0553266306,0
276964,0765342987,0
276964,1572971835,0
277042,0060505885,0
277042,0061097101,0
277042,0312983271,0
277042,0380731851,0
277042,0451188454,0
277042,0671003755,0
277042,0743407067,0
277042,0812509560,0
277143,0061097101,0
277143,0345446860,0
277143,0375756981,0
277143,0553382411,0
277143,0671027662,0
277157,0316152196,0
277157,0316287555,0
277157,034541389X,0
277157,0380731851,0
277157,0380975017,0
277157,0399147322,0
277157,0399148450,0
277157,0399149783,0
277157,0399150870,0
277157,0399151478,0
277157,0440111323,0
277157,0440122147,0
277157,0440221463,0
277157,0449221512,0
277157,0670894184,0
277157,0971880107,0
277168,0380724987,0
277168,0380726246,0
277168,0425175405,0
277168,0440225701,0
277168,0446602485,0
277168,0553227041,0
277168,0553263226,0
277168,0553295098,0
277168,0553564994,0
277168,067102423X,0
277168,0812516001,0
277171,0345404114,0
277171,0375724400,0
277171,0385479565,0
277171,0425156028,0
277171,0446362220,0
277171,0449213013,0
277171,0553299506,0
277171,0553575937,0
277171,0804114986,0
277187,0312977263,0
277187,0375708413,0
277187,038081093X,0
277187,0425147762,0
277187,0440224705,0
277187,0452269865,0
277187,0515115649,0
277187,0515129941,0
277187,0671042858,0
277187,0679425233,0
277187,0743223543,0
277187,080505622X,0
277195,0060502258,0
277195,0060987561,0
277195,0316666343,0
277195,0316734837,0
277195,0345353404,0
277195,0345413881,0
277195,0345459407,0
277195,0375406328,0
277195,0375724672,0
277195,037582233X,0
277195,0385475721,0
277195,0385483503,0
277195,0385729332,0
277195,0394726413,0
277195,0399142789,0
277195,042511774X,0
277195,0440214424,0
277195,0440236673,0
277195,0446604801,0
277195,0446605484,0
277195,0446606189,0
277195,0446606383,0
277195,0446609323,0
277195,0449134482,0
277195,0449223345,0
277195,0553251996,0
277195,0553268880,0
277195,0553273604,0
277195,0553572997,0
277195,0671010115,0
277195,0671510053,0
277195,0679459618,0
277195,0679741666,0
277195,0679745203,0
277195,0679746048,0
277195,0684841347,0
277195,0743458036,0
277195,080410946X,0
277195,0811801802,0
277195,0871313073,0
277195,1558743669,0
277195,1571740562,0
277196,0425184463,0
277196,0441694004,0
277196,0670820555,0
277196,0671749013,0
277196,0743205812,0
277378,0140003185,0
277378,0140096825,0
277378,0380731851,0
277378,0385474016,0
277378,0446322180,0
277378,0451137965,0
277378,0553213296,0
277378,0553262807,0
277378,0553279378,0
277378,0670894494,0
277378,0671028375,0
277378,0671683993,0
277378,0684872153,0
277378,0684872730,0
277378,0689817851,0
277378,0749305401,0
277378,0804103658,0
277378,0804109729,0
277378,0812590554,0
277378,0971880107,0
277427,0060002050,0
277427,0060159685,0
277427,0060913509,0
277427,006092988X,0
277427,0060930535,0
277427,0060932139,0
277427,0060934417,0
277427,0061030430,0
277427,0062505319,0
277427,0064400859,0
277427,006440188X,0
277427,0099288850,0
277427,0140067477,0
277427,0140067841,0
277427,0140086838,0
277427,014029628X,0
277427,0140621792,0
277427,014100018X,0
277427,0142001740,0
277427,0156000024,0
277427,0310205719,0
277427,0312302487,0
277427,0312950934,0
277427,0312961006,0
277427,0312965966,0
277427,0312966091,0
277427,031298328X,0
277427,0316037451,0
277427,0316096199,0
277427,0316168688,0
277427,0316284955,0
277427,0316569321,0
277427,0316602051,0
277427,0316666343,0
277427,0316777730,0
277427,0345311396,0
277427,0345327772,0
277427,0345334019,0
277427,0345338545,0
277427,0345339681,0
277427,0345347226,0
277427,0345361792,0
277427,0345404769,0
277427,0345404777,0
277427,0345404785,0
277427,0345408039,0
277427,0345412214,0
277427,0345436911,0
277427,0373484232,0
277427,0374199698,0
277427,0375703764,0
277427,0375726659,0
277427,0375727132,0
277427,0380600129,0
277427,0380710218,0
277427,0380718332,0
277427,0380718758,0
277427,0380820048,0
277427,0385482388,0
277427,0385484518,0
277427,038548951X,0
277427,0393039242,0
277427,0394556968,0
277427,0399144463,0
277427,0399145990,0
277427,0425104273,0
277427,0425107469,0
277427,0425113884,0
277427,0425115801,0
277427,0425121631,0
277427,0425125467,0
277427,0425131769,0
277427,042514755X,0
277427,0425152898,0
277427,0425154092,0
277427,0425155943,0
277427,0425157466,0
277427,0425158616,0
277427,0425163865,0
277427,0425169871,0
277427,0425174271,0
277427,0425175405,0
277427,0425176088,0
277427,042518627X,0
277427,0439064872,0
277427,0439136369,0
277427,043936213X,0
277427,044011585X,0
277427,0440170796,0
277427,0440173922,0
277427,0440176484,0
277427,0440193613,0
277427,0440208459,0
277427,0440210690,0
277427,0440213320,0
277427,0440213991,0
277427,0440217466,0
277427,0440221501,0
277427,0440225450,0
277427,0440225701,0
277427,0440236703,0
277427,0440241073,0
277427,0440419468,0
277427,0441172717,0
277427,0446602620,0
277427,0446603716,0
277427,0446604801,0
277427,0446607193,0
277427,0446608009,0
277427,0446611212,0
277427,0446677507,0
277427,0449221482,0
277427,0449221504,0
277427,0451113357,0
277427,0451141083,0
277427,0451169522,0
277427,0451177096,0
277427,0451184742,0
277427,0451202503,0
277427,0451526562,0
277427,0452283736,0
277427,0486406644,0
277427,0486424634,0
277427,0515128015,0
277427,0515128600,0
277427,0515130923,0
277427,0515132020,0
277427,0515133302,0
277427,0552996181,0
277427,0553268880,0
277427,0553271636,0
277427,0553274295,0
277427,0553279556,0
277427,0553280341,0
277427,0553295780,0
277427,0553297422,0
277427,0553297619,0
277427,0553571818,0
277427,0553572997,0
277427,0553577808,0
277427,0553578936,0
277427,0553579525,0
277427,0553581058,0
277427,0553581112,0
277427,0553582755,0
277427,0553586122,0
277427,0553801430,0
277427,0609804138,0
277427,067091021X,0
277427,0671001795,0
277427,067101417X,0
277427,0671016776,0
277427,0671024086,0
277427,0671441981,0
277427,067170561X,0
277427,0671729470,0
277427,0671741209,0
277427,0671782525,0
277427,067941388X,0
277427,0679457313,0
277427,0679459626,0
277427,0679731377,0
277427,0679751521,0
277427,0684846713,0
277427,0684859300,0
277427,0684864320,0
277427,0684872153,0
277427,0688065716,0
277427,0688139752,0
277427,070434100X,0
277427,0743422910,0
277427,0749395990,0
277427,076790446X,0
277427,080410753X,0
277427,0804108749,0
277427,080411918X,0
277427,0805051309,0
277427,0811801802,0
277427,0836204387,0
277427,0836218221,0
277427,0836218655,0
277427,0836218787,0
277427,0836218833,0
277427,0842314296,0
277427,0877017883,0
277427,0894803204,0
277427,0894808249,0
277427,0898156122,0
277427,0971880107,0
277427,1400031354,0
277427,1400034779,0
277427,1551664968,0
277427,1551668157,0
277427,1887128255,0
277466,0312963297,0
277466,0345382293,0
277466,042516098X,0
277466,0425175405,0
277466,044022165X,0
277466,0446612790,0
277466,0449219364,0
277466,0449221512,0
277466,051512219X,0
277466,0553279556,0
277466,0671003755,0
277466,0684834731,0
277478,0061091995,0
